id,type,series,series_length
463,sin(2x),0.37714054920268 -1.21188377673939 -0.362686509503456 0.456666607100858 1.24330065744168 0.231973681849664 0.623624027499356 -0.972805768956899 0.137253320508582 1.18856758162181 0.134716878295753 -0.748463940800958 -0.799770521143003 -0.603105999840456 -0.471036459397202 -1.24115587677747 -0.617942882363451 0.456385784460883 0.945069893995563 -0.889863143144952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
464,sin(0.5x),-0.990036790451748 -1.05965087805531 -1.00382299760462 -0.5775518890585 -0.572284607768428 -1.05768987817109 -1.64406115029922 -0.0576899445166615 -0.97438585502535 -0.0456643530708847 -0.953969455036065 -0.133155880074123 1.01201987868074 1.42755484704863 1.3331442242037 0.046190350862342 1.99361360950823 0.675747697953666 0.735641494615921 0.388255399659334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
464,tanh(x),-1.53164509125278 -1.54496340342589 -1.40166099604703 -0.959187523861745 -1.16319995526665 -1.47427346164826 -1.53997512147746 -0.81497675696065 -0.859318706037707 -1.0442297807122 -0.0181000239625485 0.444443562076377 1.64041341023302 1.21951733144332 0.709464748726839 1.35761756176798 0.843221190035695 1.41562123748708 0.841722813870964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
464,sin(2x),-0.40265591994867 -0.640121015905069 1.20558741572322 0.421143752141194 -0.866273573767199 -0.628217642361009 -1.22936879678833 1.19308908623116 1.70883873891874 0.865411518789687 -0.929012634691282 -0.650105744100722 -1.16346650595741 0.333443540003848 -0.289322967315781 0.525643567734692 0.0789631016924734 0.974625505105437 0.778110911737002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
465,sin(0.5x),-0.0488057735051698 -0.773092797043053 -1.50379044225238 -1.28942980732002 -1.54150216353317 0.466473734021494 -0.0704188044124568 -0.240888370253829 -0.042461294013192 0.618745292829024 0.191528384179089 0.548294039268786 1.69146307901732 0.569526004620136 0.93190547532945 1.11025143342477 0.542686007497091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
465,tanh(x),-1.04301166793069 -0.747525785943295 -1.8220706875778 -1.22233605173779 -0.897379900484569 0.580945268120106 0.853933583553614 1.45597064520423 1.40316543228783 0.540245502436597 1.53979103979691 1.53614911687795 0.20684661544792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
465,sin(2x),-0.254981740840195 -0.82712263952617 -0.611029309220439 -1.5357007450126 0.453313910730927 0.303146595301916 0.951041415843906 -0.388049238461894 -0.785751120431292 -0.96655618989573 -1.4870375663307 -0.695508386094321 -0.262032449559336 0.0558059945325142 0.648218849458627 0.792156727256624 0.533178272248424 0.200098678427401 -0.936925951216375 -0.640725442459011 -0.462649843971255 -0.0291338822186646 0.281820151419315 0.48105726614513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
466,sin(0.5x),-0.612026463376908 -0.204880644861328 -0.555600839108906 -0.88113543005289 -1.28223003023462 -1.81597187818321 -1.30521153262788 -0.73431428157432 -0.106586745990127 -0.0783656836553151 0.533431210924306 0.868652163695078 1.4543166967559 0.560603764927173 -0.211697035914136 0.993511911922948 0.570286868030652 1.97963102338248 1.97107450616465 0.864818225759267 0.618260263638315 0.989383578410818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
466,tanh(x),-1.54578690341109 -1.67981001201399 -1.03089417442695 -0.983718549858725 -0.630427971392148 -0.623291188694056 -1.33349401220341 -1.26767793377684 -1.04244380686672 -0.907282527326553 -0.259368176608555 1.3461894880657 0.668507184291251 1.06689124955533 1.80137586111369 1.2894550105388 0.464359293706282 2.05277526167168 0.976050202316902 1.64610405667484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
466,sin(2x),-1.35672369366568 -1.2345147635456 -0.173793423752004 0.677399379732536 0.721588105036274 0.76814509674185 1.51763296753087 0.803920431682562 0.357166306473871 -0.522068679409108 -0.352479950938971 -0.0101377585500414 0.711788002585563 -0.221389160562221 0.479366913788747 0.729135431587517 -2.0753791845992 -0.890028708966507 1.62308505765715 0.870045725739689 1.03317093214783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
467,sin(0.5x),-0.720381042284467 -0.838866396731176 -1.06383010324521 -0.927593268835105 -1.5236148786952 -0.980266917945477 -0.870275912381757 -1.29005931395735 -0.480696517976867 -1.36590299913007 -0.977705242975208 -1.2711520137773 -0.174364429873534 0.00969979973307855 1.07238979404296 0.504093367913197 1.07723020985096 1.09678729567028 1.02476611036696 -0.069948524506466 0.762606284793425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
467,tanh(x),-2.11957370978464 -0.779092393667202 -1.60017286862027 -1.33580943688136 -0.92869778982838 -1.17464017947861 -1.41922004431025 -1.38900123981691 -0.0383613303597399 -0.118328419420749 -0.00462501307617066 -0.502355148787942 0.280904960475834 0.684075484970983 0.197289882683451 1.46375047560976 2.14748604190214 2.17194503951057 1.76789640419879 0.744679053158347 0.203817220395058 0.507281826247579 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
467,sin(2x),0.0347411670355231 -1.44737062137179 0.427376149240709 1.04524240339202 -1.87897241670746 -0.619874355031595 -0.157567237097523 0.711949243846668 0.246202988110962 0.971940867604778 1.08869138811586 -0.674997424263523 -0.389321694954875 -0.171186332349485 -0.0450714886010539 0.734854996259492 1.17705059367748 -0.0747539056174064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
468,sin(0.5x),-1.50775856588016 -0.971407492724544 -0.829574322728101 -0.28150052582395 -1.41371103606013 -0.854620944196918 -1.43094349191353 -0.600440452093002 -0.307416963715631 -0.0454843994692813 -0.482917501988464 0.215391970433485 0.230381315713013 0.379327718155103 1.06708314864615 0.983707028705796 1.79383956766209 1.25128843479863 1.18971301621969 0.469289993311022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
468,tanh(x),-0.979954423559807 -1.17582377424738 -1.21387203221225 0.00179713898771727 -1.2882468375977 -1.16482226335448 -1.29325169352143 -1.38554761553299 -0.401089940141447 1.23690052254293 0.0949796919110507 0.258768586647821 1.63382717030348 1.00132725205204 0.620784268668111 0.51489451815945 0.997517847391523 1.0999102336579 1.86271732051992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
468,sin(2x),-0.652750988037578 -0.827886297158624 -1.48298090766557 -1.0485569402415 -0.334590787768167 1.64745879330107 0.448520706215035 -0.0171870537411591 -0.268443319819777 -0.420887271226687 -1.03704264583266 -0.191605804691801 0.709674783807935 0.853462273256589 -0.62826576684655 -1.37205998118463 0.20833783878366 1.06648905989899 0.625612576598693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
469,sin(0.5x),-0.106386351052705 -1.29595533109013 -0.262881212141509 -1.27567549938456 -1.45682029220985 -0.365004600677324 -0.993810931111692 -0.71918857438313 -1.16651951774046 -0.0535743332926396 0.0626584841870448 0.674329143927903 1.89749280496735 0.958202267002547 0.261413572537052 0.418540658783833 0.408754730858762 1.00939018186975 0.813810908419094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
469,tanh(x),-0.636182352366097 -0.700074111938071 -1.07156221520102 -1.09482291337416 -1.50765083570426 -1.35730559965933 0.152311076775588 -1.06712894110948 -1.45565758421814 -1.41258204226235 -0.438730994175106 -1.30345082671458 0.176851368108842 0.354087627731169 1.5967265956798 0.487241663681419 1.12587140509169 0.852113301878101 0.793878415551388 1.20727640260237 1.63189525407133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
469,sin(2x),-1.28107688465949 0.627041563742721 0.949783973774321 -0.26456038199984 -0.279685489950259 1.28232235730007 -1.20898394941094 -0.97114415758296 0.979364042207541 1.62180421308862 0.827973646472884 2.10652322741355 -0.403389160045331 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
470,sin(0.5x),-0.742524047383955 -0.215375489398496 -1.02783464394598 -0.58286262113869 -0.969825783351658 -1.19874954029602 -0.659292121130316 -0.148880317735289 -0.384038053615401 0.100897808641007 0.405301107261976 0.0528384046723878 0.713736435640267 0.810934922044556 0.592243716895232 1.2110626995422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
470,tanh(x),-1.20832141599706 -0.187626421383025 -0.902325197951132 -1.31909756491173 -1.74037384548717 -0.895877792291676 -0.275952346995755 0.0624114338805328 0.219628443071409 0.697893018694839 0.343494648430335 0.869180035586522 0.690317801723511 0.697622953085844 1.72314748460139 1.43291323243055 1.10519059501373 0.676827433954126 0.300448087655897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
470,sin(2x),0.167156064527946 0.19743419763559 -0.869328392487678 0.0221602454419944 -0.16458264399767 -0.719385052307834 0.409339712431389 0.805024766686337 -0.336650409802077 -0.574109412435644 -0.548487455980768 0.154739301943848 -0.154202993060823 1.21307944580717 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
471,sin(0.5x),-0.315761325773528 -1.50188153318082 -1.14609680207274 -1.18728874415293 -0.451650810010029 -1.2317877914104 -1.49279592534674 -1.63665594753508 -0.397147132328907 0.522080874569417 -0.651021562469523 -0.446748173452279 -0.703879396786134 -0.50134161931456 0.587797288983327 0.896432679354313 0.699400640183981 0.643016970329042 0.973142086517699 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
471,tanh(x),-1.38731671407657 -0.435585379860702 -1.98767394537087 -1.43231691924142 -1.75066392946637 -0.17615545433178 -0.247954264998651 -1.24726383028661 -0.485917233041958 -0.0707333058231435 0.0562319625224524 1.11432639992025 1.14258537197827 1.52390267780967 1.41660084702485 0.908543635872396 0.549482330993108 1.15253699103921 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
471,sin(2x),0.430071551363259 -0.676862610907207 -0.880191229040422 -0.314651157568062 0.342375171494978 0.6913933738293 1.19083467472204 0.813922999315615 -0.0355588740276496 -0.57459713164156 -0.926869870339803 -0.904705325999664 0.479061078970056 -0.378813168525216 0.0633657152390602 0.388119632423266 0.34929537192062 -1.12733569152664 -0.857146691819654 0.56369762957551 2.26295716954984 0.915486439793917 0.303118104526027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
472,sin(0.5x),-0.290946627021128 -1.53555904761384 -1.18157253100167 -1.75860415572759 -1.97320231116353 -1.25086756529531 -0.753116942522207 -0.66732563240272 -0.218873054460166 0.496181708574388 1.07427707331879 1.08469459306332 1.95451496859535 1.73030888413935 1.69343369268283 1.28346889606714 0.273915437421809 0.598417257503788 0.204003812657778 0.492041655332846 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
472,tanh(x),-0.989063541399894 -1.5655399303439 -2.07683231143127 -1.3163652291481 -1.06859855260824 -0.549859737223157 -0.192760233704416 0.98986865093694 0.674437760431308 2.24017693027899 2.22153167767102 0.610745755179019 1.22089264314563 0.704696742834309 0.728509488929859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
472,sin(2x),-0.469195199253062 -0.370974198773997 -0.223233733941521 -1.07423923962448 -0.975843136081031 -0.199207412744182 0.497348443229956 1.62065329754635 -1.15755762597093 -0.464610904516835 -0.395359814333575 -0.350903152649319 -0.53693565995535 -1.27382936871596 0.10254154622059 -0.103922338815234 0.882225420834653 0.0425120803062167 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
473,sin(0.5x),-0.810605500106952 -2.02098992476789 -0.559629877671651 -1.43726445449535 -1.30694110285874 -0.770687653131169 -0.777182519541858 -0.317884588417042 0.84808025475102 -0.382529992035591 0.101974402802701 0.325010661467794 1.24349877383515 0.640813219459903 1.4199912050164 0.484028242034233 0.92520090236524 1.73867846349592 1.11643375853475 1.67039357591817 0.84852082163451 0.365743837463432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
473,tanh(x),-1.35750703331551 -0.792922452576168 -0.788658316038223 -1.27468301562643 -1.76962758961897 -1.05317558056343 0.129229552542822 0.393699413891439 0.41441316839731 0.441099979315117 1.16092963117607 1.20813360553861 0.964655807603777 0.822339763479851 1.28382029980003 1.28129452341561 1.04831393132494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
473,sin(2x),-0.223160027826865 -0.070953913041904 0.821690101104194 1.30893346323026 0.319292272087221 0.211440670000798 -0.489273022612159 -0.913014219931074 -1.6349877412485 -0.17581118747951 -0.206078112720258 0.898717130569384 1.38475822172393 -0.297515410197827 0.786395038394806 -0.0801562084661332 -0.392171076268922 -1.34335298285472 -0.703614783254785 0.426237819754553 0.822815973565704 -0.745031339850406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
474,sin(0.5x),-0.631053505813355 -1.14157456113884 -0.426242561582792 -0.56432240555085 -0.851151322382205 -1.20922293913556 -1.10326890329341 -0.722601551709561 -0.707773047139901 0.30310794091374 0.503846851033684 0.454983700919606 1.5479889399404 1.38173932294213 0.0685822404606781 0.860787923652426 0.561105730524159 0.937211366056329 0.416822482938912 1.28138513188928 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
474,tanh(x),-0.354209882341981 -2.01539306487356 -1.07384648472087 -1.64313763648019 -1.59567622885571 -1.81012679580695 -1.17107614465954 -1.91765817806557 -1.0285593721202 0.489589036511614 -0.59262568840366 -0.624986942344634 0.198462429437673 -0.655325317130156 0.569539355025262 1.11118618801931 0.743314585076223 1.35811043073187 0.531844586337551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
474,sin(2x),-0.0511147344921762 -0.384448270298664 -1.19679315850958 -1.32289390900238 1.63834021977187 0.756246828753223 -0.488666587517698 -1.32032521687179 -0.687047027409228 0.568140770282937 1.19364474436119 -0.100903317110011 -0.556257353125392 -0.846227737161215 0.435242668822513 0.561143621223865 -0.411479268156414 0.566882654980426 0.0506296632139922 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
475,sin(0.5x),-0.823048340556418 -0.405940337956506 -1.1823937936574 -0.66973894183947 -0.322293290901059 -0.873658125296194 -0.734319529841242 -0.426335816536247 0.237616052924035 -0.586352886931541 -0.142615413363747 0.670641960410023 0.959666966449199 -0.155663831628873 0.534516657815939 0.14135462541696 0.520244695761353 1.54170870622811 1.08219524232466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
475,tanh(x),-0.317753411212321 -1.34116356432114 -0.316823713060984 -1.45722993237754 -1.73902087831295 -2.15840775670972 -0.586362246813757 -0.663211427490441 -0.0763378400372467 0.449823157461738 0.331082377643601 0.631687860029374 0.874975494018805 1.26859240132135 0.3393918493604 0.975294812314763 1.79205041798308 0.81790418209156 0.831811900111109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
475,sin(2x),-0.555908445952001 -0.0487906697594022 -0.00144360523635995 0.756498494040663 0.19407484476795 0.279934596059899 -0.787968451373536 -0.888166641045243 -1.03150422034714 0.110253806014983 1.02472912175234 1.23042197482773 0.478027489634679 0.820895896678941 0.0978869668775546 0.838409150881023 0.613140996113067 0.62124235837466 -0.407606603810427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
476,sin(0.5x),-1.27360379892691 -0.563772321662466 -0.234221484705724 -0.0654181730245018 0.302273659781991 0.293872545595152 -0.176938960201641 0.799419556069951 0.330070392655676 0.0890669155457268 1.39735313080753 0.701681087424699 1.25495258246322 1.24723739260179 0.142255249921098 0.948949847770745 0.750116171258537 1.19466541735574 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
476,tanh(x),-1.43366245613564 -0.452467640252363 -1.17055571303951 -1.40534642078279 -1.17074781766074 -1.6629722337429 -0.55852394725205 -0.148748688813433 0.331093546110317 0.515471118420287 -0.856218545500038 1.33391817507765 0.28446534045778 0.402416237200376 -0.119875044938725 1.77199993092644 0.949790395593052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
476,sin(2x),-0.471879438996135 -0.390644596843083 -1.10763233809566 -0.903462708969241 -0.920833043660631 -1.15309381385392 0.455732422156372 0.594411042248729 0.888765725691232 1.21999211694159 0.162720694808457 0.322139862606041 -0.857419447101585 -0.075119987212226 0.714374446730634 0.528537877885904 -0.505663066063769 1.10416068138029 0.428116109287006 1.14390332203076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
477,sin(0.5x),-0.715452416515885 -0.754607097876739 -1.16491742442963 -1.1905094689817 -1.40706277791976 -1.22414537516244 -1.39320439660745 -1.73297279929989 -0.24152624202306 -0.230020526708929 0.257469153136673 -0.278697876428577 0.83272265677474 0.0523292524794065 -0.534572971078992 1.51496804571139 0.958110594823639 1.63887584927192 1.18774961997694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
477,tanh(x),-1.48078848710681 -1.4291893896409 -1.21898083857846 -0.837597267704648 -1.08898789635355 -0.959921423192346 -1.56520204721654 -0.670127719868229 -0.824365787859526 -0.449999869102936 -0.515127351225523 0.555008150578862 1.07655017962582 0.388888255057706 1.44680602866135 1.14415521418247 1.61447760709921 1.19524161754079 0.723418662617801 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
477,sin(2x),-0.896427507244526 -0.952709358616105 -1.26351304008846 0.771367772115737 1.58734438666136 1.28635613639404 0.0807637355173179 -1.3059089778786 -0.347327557436079 -0.713509637150483 -0.363990883279284 0.340734683393336 0.475174180274776 0.609725945739849 1.33421781721164 0.799886376672901 0.538516708476506 -1.15064981209154 -0.612181986105123 -0.535202443937718 1.24059884988753 0.647561918521249 0.585470963006059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
478,sin(0.5x),-0.632906974643798 -0.357260458370666 -1.84011384918554 -0.780677322775414 -0.716303752550427 -1.239462927221 -0.972568692313779 -1.303030168974 -0.677458269144033 -1.41182095876783 -0.988008678177537 -0.309699712330345 -0.748010386191288 -0.374362062793115 0.815607541356388 0.263085190625848 1.69987793705837 0.664445558767812 1.11017217380994 0.085222292065247 0.816726287784464 0.731998642282106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
478,tanh(x),-1.83476822023261 -1.86671357923317 -0.971717343009276 -1.22560222240059 -1.19716200306479 -0.183018223557311 -2.03627539843116 -1.12393275343999 -1.19990333168856 -0.652984123917155 -0.581554516791127 -0.263110675225737 -0.505510975561643 0.337388215315481 1.54637353215714 1.03411102859773 0.0253112819260914 0.374586216756176 0.731334344248627 1.12011982417866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
478,sin(2x),0.484482825509915 -0.557825872047727 -1.50593020078673 -1.12864397295583 0.159334910918258 0.657668509925136 1.08431035852799 0.86406254560917 -0.369011133127907 -1.78087107329917 -1.44552749879135 -0.591090865199676 0.655442657359858 1.30748655601862 0.857145398029583 0.545774470401962 -0.550300948043766 -1.17389949030769 -1.1141466923851 0.438781927782444 0.880046081023893 0.858562756477263 0.0401914457400768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
479,sin(0.5x),-0.76610654908779 -0.39714947844451 0.305696903090331 -1.03216234286176 -0.66218397310708 -0.881576376749486 -0.878656841871184 0.0578259500590956 -0.406670102417474 -0.876061156473043 0.784843545450678 0.947810394988751 1.19137989463017 0.757144201776345 0.575077554830367 0.553934679687013 1.33408252007361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
479,tanh(x),-0.532552991401021 -0.746576198647403 -1.46592804557318 -1.04310879216133 -0.344591582497552 0.0478180077616192 0.692483488212382 1.28613686174179 0.480032674249822 0.759660873891658 1.62155511381436 1.14417478823676 0.426807257329298 0.596945821102265 0.886898268206951 1.00409438736674 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
