id,type,series,series_length
588,tanh(x),-1.4665696296869 -0.834266959194962 -1.05355908798734 -1.23207020985794 -0.408133064187814 -1.35011271805953 -0.612668874662198 -0.885652152163592 0.923347208153394 1.09965167941445 1.01798550275633 0.670275312681708 1.12641550576598 1.00599585081461 1.12741228393544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
589,sin(0.5x),-0.351943946425949 -1.38555701499981 -1.1756403575356 -0.998316288902779 -1.05876701494672 -0.958527623061654 -0.604674973224272 -0.775481556426477 -0.484417053171882 0.0330373912680494 -0.0953496380560394 -0.760141599327625 0.0920259287351618 0.517477859749627 0.834578636734669 0.103941165278987 0.531652138729324 0.804662144869211 1.01276036336836 0.795580718743714 1.25808194540716 1.57140792026715 0.833459686793599 0.90622417298832 1.53248411768233 0.761953409688786 1.2901293357062 0 0 0 0 0 0 0 0 0 0 0 0 0,27
589,tanh(x),-0.825438635457276 -0.612603469704079 -0.6817367659479 -1.14717298284417 -1.34566654181375 -1.18745270020401 -1.49240226448122 -0.880196362597255 -1.70835368955176 0.000348219396832578 -0.280906205023834 0.0177116365364357 0.826470549137601 1.35908346128118 0.805111727917659 1.28258154833489 1.25163792120566 1.075336012846 0.552786465278488 1.25998086561472 0.453342592512601 0.887031836843334 0.840543222935739 1.03636238218495 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
590,sin(0.5x),-0.336576908112278 -0.553111301071817 -1.08178101923323 -0.617419775783929 -0.693315587808579 -0.580043180611608 -0.958700309879229 -0.693447081246747 -1.22981198720755 -0.621085826414533 -0.702164694753888 -0.227316014844737 -0.803256266877363 0.25818120450285 -0.0212686876277862 0.500372802791554 0.399822865994223 0.719509355135259 0.661405399846123 0.593205499615705 1.0362625804839 0.429723877321197 0.834251473546403 0.904823436827698 0.211738139227629 1.0618341857311 0 0 0 0 0 0 0 0 0 0 0 0 0 0,26
590,tanh(x),-1.35680519990207 -1.03156304120486 -0.781052008803083 -0.62541871627696 -0.963908658629893 -1.14393798573074 -1.00815013328459 -0.51044725796243 -0.456239574483971 -0.765480103442949 0.369363877210224 0.686528877917025 0.913011345480273 1.01054358382817 0.712175057730639 0.658098824500224 1.11620761591733 1.04789119764487 0.559395694089834 1.13414688976071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
591,sin(0.5x),-1.09216241541842 -0.734406536871588 -0.748307906982095 -0.98845107491216 -0.802056606175733 -0.310501504898518 0.00145067996627982 0.868805955035674 0.630297111874406 0.880428704041309 1.26631216683157 0.671927538955935 1.61699748682508 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
591,tanh(x),-0.562851121667858 -1.01887767703 -0.973471969462618 -1.27534436153045 -0.74740516629592 -0.504255219973923 -1.10248314111295 -0.143668130718241 0.899798029223918 1.10114604525413 0.436486983365286 1.41585563446392 1.30823449721072 0.788039345747664 0.3920678737495 1.00183216265628 1.18928026804648 0.755481782358848 0.844904930207951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
592,sin(0.5x),-0.780950636889046 -1.11136812233697 -0.810611037886396 -1.57307414391295 -1.08317549031275 -0.881521373541658 -0.338039868236401 0.0917723921518802 -0.0591324864081382 0.928323309020017 0.973402733022663 1.13809574766618 1.38396162809498 1.12190307188022 1.45692606313693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
592,tanh(x),-1.46183233676926 -0.835989648633958 -1.00341207019519 -1.46617659248797 -1.25966539192878 -1.51747691774975 -0.95840386501629 -0.812227237627964 -0.676172522627429 -1.03976433768822 0.0731577807899612 0.0701271309268461 0.770671188832129 1.34483469109168 0.768893103700035 0.878101059502617 0.886665719817292 1.21033245078455 0.728916201050479 1.16568971348211 1.32218259626131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
593,sin(0.5x),-0.661837564146775 -1.07492243625112 -0.517909344909049 -1.19738137559127 -0.686863634031316 -0.733007613811516 -0.558220879460372 -1.17505988165049 -0.400729772398668 -1.15054138334515 -1.05734501979628 0.377843336475198 0.944428590441584 0.859835357239573 0.879862104120213 0.0278009566341036 0.962043784438994 1.04830038669909 0.605903558328541 1.22279679956463 1.10861548385689 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
593,tanh(x),-1.49186834133177 -0.65655643363913 -0.793161208626666 -1.02182797221922 -0.315592296075779 -1.54457882876619 -0.696502661998024 -0.670164346444131 -1.35920695216665 0.0903582192445979 0.388932540031266 1.03141702266402 0.748351159190234 0.483251476029827 0.562319998458085 1.07821412093366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
594,sin(0.5x),-0.298717675497162 -1.00134933816956 -1.13881440922814 -0.599535917979687 -0.485517938522857 -0.796080003732903 -0.362348104020197 -0.727877077424333 0.172689531773088 -0.262149165464323 -0.596496957998537 0.374503773591908 0.758842665039866 0.794167424239035 0.778019530832658 0.771459370955335 1.03634861319875 0.258030113221364 1.09903422889909 0.735740679864726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
594,tanh(x),-1.19321823447428 -1.4060894077111 -0.803019017075439 -1.21913746098969 -0.748670528757079 -0.802011220293593 -0.497446093632716 -0.721297181334966 -1.07334708601715 -1.3685854897649 -0.558981267868301 -0.364969547637553 0.0798406045783091 0.88397968648834 1.12818635753743 0.7460052230675 1.23000262061696 0.715513904030399 0.994303236422072 0.984082029130154 1.14734720805131 0.727769262211715 1.73756665191168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
595,sin(0.5x),-0.649561753809381 -0.465369818034679 -0.572372053795749 -0.334823803501386 -1.2302207030152 -0.508053283390215 -0.0643750716835053 0.301057170358765 -0.16531611100244 0.847584726493823 0.159833309384905 0.415009057218097 0.725372714498822 0.427734334018936 1.1979027953969 1.38826445257108 1.37047917701759 1.25302916833492 1.01441214044278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
595,tanh(x),-0.677626054547451 -0.588513886742191 -0.937589124041835 -0.873617456750419 -0.673725593320111 -0.806541635398645 -0.563827483550924 0.0276902211944659 0.501827972597058 0.867549128017494 1.08865558049112 1.11462161135274 0.69069142907632 0.807573742917483 1.49083098634341 0.865523253694719 1.28392271918213 0.933112046058856 0.569829185385278 0.949298553155331 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
596,sin(0.5x),-1.11609906291278 -1.11624351861386 -0.700864604009746 -0.793604252082893 -0.95297797162268 -1.8039432306107 -0.0797612248360965 -0.284213671303167 0.291425442967749 -0.00122543591002493 0.482320570880534 0.467706829841799 0.772127984074968 0.483356821468885 1.07010862532721 0.94476971165944 0.817778901874225 0.913738659555683 1.06301942737538 0.727546415329305 0.862507624207535 1.20780925314867 1.31619562337958 0.833018595284541 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
596,tanh(x),-1.18773275031613 -0.534724988559132 -0.648651951198368 -0.537296226763665 -1.21512037644984 -0.508245174941104 -0.788837987049755 -0.7489798424523 -0.604854019190957 -1.4425348271698 -1.02724861921526 -1.03062117075627 -0.681425949101374 -0.313938623194808 0.537513303112991 1.11973562963353 1.06502737211505 1.07553939798702 1.09435496855033 0.625645323786435 0.936664883857034 0.568082215608406 0.95764411685694 1.15774292933897 0.42290285192281 1.573629574695 0 0 0 0 0 0 0 0 0 0 0 0 0 0,26
597,sin(0.5x),-0.494335123591217 -0.235799838554548 -0.729866710447861 -1.1482686860105 -0.516700205988886 -0.888846753750095 -0.866899107102736 -0.355743415042738 -0.158277114574764 0.280231830630946 -0.0365635217670801 1.06445784574441 0.705660853191627 0.771086775215416 0.822265708413601 0.698793755927353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
597,tanh(x),-0.768834526209155 -1.16732462944358 -1.17602229009312 -1.4850025823461 -1.07652509426233 -1.08314976620743 -0.861995780797177 -0.412630539017968 0.591802598832335 -0.291159866727668 0.336533293160227 1.48756656630361 1.07003245067474 1.11806283528883 1.03087083718873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
598,sin(0.5x),-1.11674547918593 -1.01826139351825 -0.790042860203013 -0.931296297929152 -0.702883040505583 -0.951252577986581 -0.938492230100051 -0.165360420322043 0.0988207104375953 -0.281988146972466 0.656489924110727 0.311818176464112 0.634308679171803 0.600403673980827 0.790646460619125 1.15121154532392 0.866164383199792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
598,tanh(x),-1.06549321967818 -0.872179273338303 -0.791265074412231 -1.00239859768437 -0.803931470654504 -1.10227632306249 -0.407374751687881 -1.34973406128051 -1.28208936901794 -0.510873195446544 -0.461343853921862 -0.720233664778519 -0.382025121647059 -0.217400738012104 0.393983424675123 0.999580253049708 0.835246845692598 1.29426711804478 0.4443199133576 0.902724829399851 1.59188893215977 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
599,sin(0.5x),-1.4610832036409 -1.04522314523427 -1.11265286061944 -1.04686558940669 -1.33801438462353 -0.396119878760805 0.34184321974544 0.482136206106704 0.351855898465195 0.380095388661735 0.559998419684136 0.864679259122938 0.973891405976155 0.525513782765165 1.41569182505347 0.667112862049689 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
599,tanh(x),-0.698842580009837 -0.86148219865919 -1.04599388704994 -0.845834027453583 -1.11963872422673 -1.44259609749423 -1.42950763799095 -0.420561082692873 0.299457490702788 0.765759787829341 0.826061572976666 1.08310391711283 0.794016134276381 0.526466622429002 0.995040534972039 1.11158676984779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
600,sin(0.5x),-1.17798514185717 -0.761759061374647 -0.939012160658623 -0.648863729147537 -1.34845742845457 -0.893998508316858 -0.850427795273718 -1.25146775555074 -0.302121459895761 -0.100774155169701 -0.314155398912672 0.498630260273103 0.658337753204458 0.510669963272584 0.925280869253056 1.50673714665213 1.3364800010258 0.589684148076895 0.977389221659847 0.763000294837158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
600,tanh(x),-0.770061429935853 -0.99965231101424 -0.93398635121756 -0.766901768244168 -1.3616177860903 -0.904989375702882 -0.502636719861705 -0.285244239150568 -0.678059208059939 0.224731580994703 0.291799558728159 0.185977509492675 0.550825912119141 1.46286357753474 1.12756912381182 0.776684686804104 0.406743024283227 0.896635616206117 1.22966266760574 1.06255658985197 0.601547961416937 1.4903711008226 0.766979506406918 0.710625539880662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
601,sin(0.5x),-0.585011400210764 -0.740928358835037 -0.82974717642276 -0.218995316461329 -0.648515465565403 -1.50032619093582 -0.80188389476069 -0.226026137505473 -0.434968091500544 0.432598195235445 0.416035142345208 0.675173775725318 0.255807406101444 0.573165172533848 1.20122346687154 0.539125592939133 1.03594819784681 0.687068286210806 1.02159373174126 1.10589050781502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
601,tanh(x),-1.32272423829332 -0.581631944015142 -0.735392621188484 -1.4074800781255 -0.961770532589086 -1.20858080554198 -1.15001346700463 -0.549863688335052 -0.934981043633891 -0.810137298719047 -0.679204314523103 -0.223629387637794 -0.0905342486716005 1.11471244176301 0.696929349338371 1.27930672899127 0.880990627782464 1.20890033869546 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
602,sin(0.5x),-1.04760214393701 -0.878392744527687 -0.9557707473417 -0.73750196584553 -0.236630569166463 -0.824304151242501 -0.773649932779175 -0.232552499678497 -0.343213180652089 -0.0727398881328497 1.00856553135651 0.233171282768973 1.39072368178151 1.12180904823599 0.725344467327462 0.77856408204115 1.00459966373483 0.918015523957858 0.77264681862059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
602,tanh(x),-1.15588940384557 -0.761154268839915 -1.01797669983156 -1.08811770204782 -0.872591118624211 -1.10585796727783 -1.06071525911369 -0.132252656909483 0.427788033002909 0.996608727580305 0.815095718474821 1.3784098772161 1.32482023071892 0.889867162490326 0.989317721059161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
603,sin(0.5x),-0.449802702894438 -0.751933223140539 -0.647801976571497 -1.27644997337457 -1.28094934016839 -0.565403986241178 -0.975760402266305 -0.543684272121615 -0.0747852666341187 0.572219487011266 0.391334310954334 0.693546741495678 0.462621141721719 0.364628583193587 0.418949705170533 0.699354634127933 0.987440347325662 0.705215544982158 0.566182365639417 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
603,tanh(x),-0.839585552702341 -0.855423930223461 -0.940605797089519 -0.83051719425423 -1.28963231694978 -0.438536278181311 -0.549470650688604 -0.309771632822277 -0.457989736986794 -0.792973738217714 -0.711800888282049 -0.854229823901311 0.123127308487697 -0.444493877523603 0.0975435453826895 0.425842151730881 0.873024212809748 1.33625365420879 1.47157602940435 1.04121216129346 0.88481213883377 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
604,sin(0.5x),-0.62996578754145 -0.828735621818838 -0.70687361107553 -0.603947189398118 0.322621199063473 0.3852999074564 0.531182298461923 1.00550683778356 0.718326947051058 0.626775632435176 0.868356929518516 1.3107078791898 0.87710688658611 0.986241278742847 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
604,tanh(x),-0.620778460278631 -0.52905116549029 -0.90859166610361 -1.20664792832448 -1.16793866980885 -0.796500576364148 -0.911722631405177 -0.986183361678463 -1.01563518628711 -0.0283238577055659 1.09932047289538 0.654205332921341 0.858453118820294 0.913998054118519 1.30998715558877 0.832039719011027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
605,sin(0.5x),-0.569486960639898 -1.23836761430292 -0.647375771997676 -0.819086664218672 -0.861323136764208 -0.352812999575855 -0.0378705548428215 -0.0186490760777908 0.0665804863080291 0.592829332201423 0.429939708683702 1.05401404858915 0.89465625854619 0.708625940915238 0.790877332773349 0.593960991998518 0.62130889406929 0.503924106688846 0.691228396491334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
605,tanh(x),-1.69553973018009 -1.02466691624222 -0.764511832441192 -1.19803814035977 -1.0439975432357 -0.796028440902922 -0.699783842842475 -0.946131457460143 -0.194706423725528 -0.35141047003104 -0.487153041602242 0.0400340561494741 0.803850337962067 0.748645970174025 0.987556951362469 1.05351201375187 0.463644729049388 0.852728147023016 0.754880264234771 0.619031992297442 1.05216185041262 1.38103890494989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
606,sin(0.5x),-0.362172845586096 -0.889017143756816 -1.00562040249029 -1.55564675762538 -0.91570374594174 -1.3890047595605 0.0102316760935648 -0.100137678911236 -0.484577222053492 0.0134223023028906 -0.117158434086396 0.337643765045843 0.881956608079963 1.01225895704735 1.333008678926 1.34787394676538 1.21933573667106 1.08293418786179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
606,tanh(x),-0.825526068430325 -1.30966257160644 -1.02313529184327 -0.742415448671312 -0.947455183332782 -0.849950378188529 0.145828377145401 0.970038382049375 0.659543590776296 1.51543339611741 0.931539067679085 1.01571098308961 0.738652322616357 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
607,sin(0.5x),-0.676578728457041 -1.16233305765724 -1.04352803252468 -1.27754474562557 -0.810012978191272 -1.03623653750479 -0.725102545612479 -0.386404204590563 -0.62251265243676 -0.266721897953061 -0.019367613142292 -0.263055315364559 0.0941967536191671 0.414570653015153 1.0177742730446 1.09248294065162 1.3420222672211 0.840522479790796 1.22006124502984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
607,tanh(x),-1.01003420903097 -1.3697255401041 -1.42828740059243 -0.903728954270678 -0.708460069794872 -0.477536414672824 -0.544734981410522 -0.178547511321178 -0.0188445317788434 0.463960174637982 0.882201317878846 0.816506319913259 0.813919561491453 0.905274608121337 1.10108845600603 0.799030292681162 1.16439869471757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
608,sin(0.5x),-0.490571955698053 -1.37061612830761 -0.960931013493267 -0.968312950514276 -0.30837584784358 -0.334208303988562 -0.505260114967515 0.218204276751848 -0.463462139824598 0.108349176633155 0.842298815573031 1.3642681673211 0.943077830869501 1.15150291748213 0.997221607398732 1.03900015216142 1.03695696010207 0.43241948394541 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
608,tanh(x),-1.34611901161404 -1.0089978963149 -0.61264811761814 -1.30500896709631 -0.985806188598608 -0.767059561121004 -0.976703653478381 -0.273164307993478 -0.504152198028705 0.0231189559509954 0.207716368902365 0.739489599866343 0.448988326046682 1.14505599153659 0.827589402159611 1.00494539901374 0.835894797746664 1.01447968915223 1.33168738946832 0.78181677248695 1.48544213350299 1.23694637367525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
609,sin(0.5x),-0.319104275392331 -1.40189916781587 -1.36846232783758 -1.16046520503411 -1.10489645509695 -1.02060856507263 -0.905891592422285 -0.693666718197709 -0.354818486887181 -0.130250515497045 -0.312471483053865 -0.358755334888114 0.688897987017866 0.369810157450659 0.957252605631864 0.993495416217261 0.967442614735791 1.52913089668029 1.33990051875808 0.687029967642646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
609,tanh(x),-0.719080678485269 -0.714256403454878 -0.882454515520202 -0.945284676870242 -1.06096613032413 -1.25687832312869 -0.306288522101051 -0.165132023472574 0.478244126782793 0.486874101679772 0.815599499454153 0.976427597396596 1.15902665135747 0.863521621951098 0.796151997141563 0.877771786270917 0.80387463357448 0.805612407274862 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
610,sin(0.5x),-1.03906289513213 -1.21221353182077 -0.687268850573334 -0.942448627793493 -1.00788614199915 -1.34308782010431 -0.82023245866686 -0.587366294019477 -1.01681942414002 -0.568088758710769 0.566582827866429 0.085352274815708 0.257484569463575 0.47256836933024 1.05335554700273 1.16859843475496 1.20044699547456 0.301683811300924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
610,tanh(x),-0.685926708074754 -1.23127683073235 -1.20022549875968 -1.07079225800174 -1.13785981287373 -1.13418914593091 -1.07850892463793 -0.730129867818912 -0.660814784598374 -0.166748982023341 -0.133446549540289 0.578844906660771 0.651424761276996 1.1189887026865 0.968542171983545 0.863384105996848 0.723360088448168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
611,sin(0.5x),-0.846846444647168 -0.320129907093789 -1.10168402408947 -1.15923873686763 -1.20523959548346 -0.985792987280658 -0.441683781996664 -0.352410156268422 0.565876721675256 0.989902700075983 1.0013616852283 0.951495111138143 0.934987016179063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
611,tanh(x),-0.255120264310811 -1.32507832953932 -1.400920544757 -0.710843652888092 -0.885699625623512 -0.731257123384939 -0.957847032314301 -0.903892453691279 -0.450420120858903 0.70232200293696 0.0563038359910275 0.208529743642708 0.786957666613378 0.949325493188285 1.09692652631704 0.743036706900547 1.60938629221129 0.765461127663829 1.1492634910148 1.40715429467889 0.813973010321778 1.0064628346954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
612,sin(0.5x),-0.602398549871375 -0.784847667648054 -0.751415803970211 -0.76447522896667 -0.890256016729718 -0.859066385106007 -1.2491201119994 -0.270146832835035 0.0367274380543132 0.614978176869313 1.31527342427282 0.667346451886539 1.14991192248127 0.719089162024536 0.708747765548405 0.957202498218045 1.05671037798144 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
