id,type,series,series_length
479,sin(0.5x),-1.56400083694845 -0.29036315694595 -0.333522729503751 0.220824187816719 -1.14368519204292 0.287182271554262 0.538446854085546 -1.41516889795483 -0.267329364267586 -0.245458143773939 -1.47711631864093 1.9817978970517 -0.586158570317545 1.20401123181191 0.302871777997584 1.28983078973009 -0.807182280461673 1.11292735991048 1.07687658913165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
479,tanh(x),-0.180489181997376 -0.49217356932786 -3.28918777646685 -0.829836588466969 -1.13662475736941 -2.48911125424858 -2.29779742188953 -1.12149214103548 -0.244822555798309 -0.55112941019341 1.23410554283724 0.383993492738071 -0.495546071782373 0.610353145472957 0.560751773528755 1.64144858123093 -0.853437807511749 1.00145297073613 1.54105693041879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
480,sin(0.5x),-0.167423043761351 0.518108091265912 -0.639452323759134 -0.161051436180116 -0.177255771013692 -0.906247477567623 0.695702199244619 -2.03444398264645 -1.17534356858295 -0.786914250278347 -0.194339359144787 0.232156943128585 0.959879208791166 0.10353615152443 1.61741026565058 2.49553528669395 0.98317880533373 -0.785885209330884 0.591024446813855 -0.0686707319018333 1.59979193716847 -0.616139465946375 0.156744339832488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
480,tanh(x),0.323381370302252 -2.65054488172437 -0.0321002851662759 -1.62224142013998 0.305507822922549 -1.88260344597534 0.501031863825117 -0.294376882556238 0.722441777876681 0.826825486091523 -0.611132209460941 0.388832726458749 0.169702807318532 0.806587840786788 2.3279013912658 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
481,sin(0.5x),-0.216251287709225 -0.757308893458711 -0.599248324446252 -0.3270028790663 -0.284290704700943 -0.661238172850051 -0.13458344328778 -0.107298724361809 -1.63222703784564 0.323314527476609 0.695651601169439 0.169499157007128 -0.11787064367599 1.317695987255 0.637671468855507 1.76833856849063 1.11459453125859 -0.726495335040297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
481,tanh(x),-0.0784657999795469 -1.11231006885971 0.306039814151544 0.2652660915194 -0.914482157762764 1.18798617085344 -0.201998217585537 -0.373275099666769 -0.572667114242958 1.47848545429081 0.88071511530002 -0.984871484051343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
482,sin(0.5x),-0.664910924528996 1.5030419139281 -0.700566991668785 -0.0246796863250969 0.257477551989705 -1.67506590399331 -1.33729502835729 -2.73713488860604 -1.35496998085837 -1.70239612025189 -1.34761281301963 0.878644349998141 -0.7485745573133 -2.30080949541082 -0.122218924262028 1.5793484779796 1.56723053246117 2.5680718602446 1.3556352562732 -0.799042960266727 0.229610929896203 1.89267669436614 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
482,tanh(x),-1.66096069667175 0.793352630834427 -1.17126820693833 -0.864366868708684 -0.629882104962058 -0.613120046528686 -1.34773160030015 -0.972216409864474 -1.17211080552047 -0.580447642689197 -0.512571821040123 1.53169548883218 -0.447940538309437 0.596797457300105 0.293766876000817 -1.25501095014262 2.19854589670077 3.11171046765473 1.18413182346028 2.84629375624025 1.16902722207256 1.34147887492391 1.65185405129313 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
483,sin(0.5x),0.043640888799393 -0.00814901312884253 -0.938630366090832 0.430813163526852 -0.90396467612807 -1.89550416762062 0.576046409373209 0.62874268781328 -1.12979933622043 1.48696782063541 0.425911114705901 1.43705396490982 -0.415921613243792 0.0250879585729189 -0.057832127784272 3.00469567031285 2.03215727682278 -0.266923944921049 -1.19237258677017 0.365842189695639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
483,tanh(x),-1.85733397348057 -2.73027819070075 -0.84944854457806 -1.05335830349148 -0.178589717569092 -2.24797089800193 -2.96791869065084 -1.90465570147586 -0.162786014495706 -1.5235888017653 -0.873440692398044 1.33727965606338 1.55536717832586 1.38902178335078 0.282024977009593 0.330090573874555 4.03692395467664 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
484,sin(0.5x),-0.882983866001633 -1.45402333078113 -1.31707180588792 -0.342467472177052 -1.21084952754315 -1.05697176937494 -2.25739147333824 -0.327558738481518 -0.791524974161318 -1.47607147354867 0.120445878556466 0.42439331392729 0.265925453711519 3.02279416779349 0.117879593029511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
484,tanh(x),-1.79244989104946 -1.49357266241339 -0.407535322269048 -1.75547705656194 -0.770534038826674 -2.5563894378499 0.910079558537726 0.87697675164852 1.34752224810873 -1.5346762726279 0.892551577956194 2.15494947209878 -0.0710655530583278 1.14015404535376 0.293791902079046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
485,sin(0.5x),-0.117855542439224 -1.0456820354496 -1.38330089397535 -1.04048766271007 -2.2772528512266 -0.286288274479189 -1.46870610111295 -2.30540043377972 -0.738617347651888 -0.385449340055057 -0.62633607254976 -0.888600106362539 -0.631685390851425 1.55769160974027 2.27928481606493 0.531152092208963 1.00529925037877 -0.163769106620314 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
485,tanh(x),-3.29326849685275 -1.20517918285313 -0.821524835573373 -1.69556128080506 -1.66948364708977 -1.18874204996657 -0.618701114136332 -1.16450930573483 -0.339404249432582 -0.205034024074238 -0.697319748114247 0.339210736947521 1.42511190617686 1.00571722462611 0.430529765698749 0.428967718615646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
486,sin(0.5x),0.356809027265305 -2.04556938910253 -0.764299846010941 -2.50895121574835 -1.23483860838948 -0.312513123137254 -1.12564549474856 0.87766622124454 1.75699797384189 0.883584759625057 0.64304617111702 -0.409605872571384 0.418106932925488 -2.52945615728088 0.0676477642833365 0.587240945710173 1.71480708361005 -0.102897237157708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
486,tanh(x),-0.262367471030005 -1.42354238162505 -1.13136863459841 -0.475370023611222 0.72791573655125 -1.15993666674542 -0.271315418180223 -0.473389019777736 -0.154284219857622 0.561087037560701 4.1707273510069 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11
487,sin(0.5x),-1.78663675884308 -1.51138440405464 -0.537317384502686 -0.035833715900827 -0.947761552811459 -0.717182175291905 -0.593126816952702 2.08846384379301 1.72695712411515 -0.0143429737699178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,10
487,tanh(x),-3.01853717276894 -1.34675391805197 1.2859878429965 -1.63210037727264 -2.63530122824666 -0.946766524642309 -0.224575335947002 2.58866791051851 1.56488249237833 -0.098852192751044 0.284403271837615 -0.568334362712679 2.03141989626472 0.775833493699422 0.497156085699561 2.96630183815131 0.719706165891451 2.14716932689541 0.0919763116983271 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
488,sin(0.5x),-1.71571873022749 -1.68231703284597 -0.344709064729642 -1.99583914695974 -0.83416593720378 -1.15134031398407 0.545913989495364 0.294238172127413 -1.00903233129611 -1.64273171923713 0.770473039924033 1.21249754247243 0.827570493213393 0.888283488366547 0.00149855214116568 3.02752429045642 0.432767259570669 0.602173231224692 0.828333114958997 -0.871509113162672 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
488,tanh(x),-3.41140270361989 -0.654982561058726 -2.54812577275196 -1.62813644326903 -0.858989033374686 0.498179910808029 -0.559107116297632 1.51564330330836 0.840263042408159 2.3417866847738 0.363879271279792 -0.667692520286536 2.51349494422613 1.38383290646003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
489,sin(0.5x),0.647136311299645 0.331186093063217 -0.966275230210652 -1.89651723398509 -2.59738862808524 -0.395093582251772 -0.402051567812024 0.65819977454502 -1.65512546886612 0.414681973565394 0.789337635748857 0.664694964753292 1.04197402388291 -0.143593025118217 0.578428350793536 0.523890962442356 1.09019394592933 1.11231941733466 3.18852799526134 0.432183972547273 0.929972469902518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
489,tanh(x),-1.02011370139677 -1.01655612075648 -0.770083091629749 -1.99331353108862 0.984703324972065 -1.88268092922266 0.950318005327271 1.07135008965971 1.34558634135798 1.29876643014003 2.12714810614633 2.60720548051296 0.489257974065224 1.68385011910714 0.67478569825123 0.487240286579863 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
490,sin(0.5x),-0.790587420009929 -1.86374740158341 -2.49399697316736 -1.37263043270056 -0.746294322902623 -1.39294788822797 -0.958003409228931 -0.306680181839725 -0.261201148771427 0.655169918641714 -0.392510274838731 0.428757179419453 1.84065015178794 2.77482075804495 3.05330608694687 1.4113746893497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
490,tanh(x),-3.03455309627362 -2.33811610195008 -1.62430108779919 -3.0594101308463 -1.35796193602425 -1.28934563380176 -1.23113367863794 -1.26689941649061 -1.7068112247763 -1.21793137990135 -0.641735851595996 -2.41600760960847 -2.06376341874555 0.696977734701036 -2.4130072542998 -1.65384026321441 1.47874445215773 1.51710962105971 1.32250139542354 1.08626060326793 1.26652250559354 -0.767505260102712 0.107346181991666 1.27978219096504 0.592994883545219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25
491,sin(0.5x),0.137486956679636 -0.64544711998116 -1.27949074214876 -1.59938436827786 -2.35379185248681 0.521612628574848 -1.80284155995088 0.0201914097604785 -1.88347178107424 -1.28923067602716 1.0385750714956 -0.433922915557009 1.02243531674229 0.840887639210187 2.57626282830906 0.186378247890091 -0.0129730623963547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
491,tanh(x),-1.35196041624592 -0.940792751183042 -0.489506709621705 -1.12671954046845 0.0243780402436077 -0.283816523454374 -1.26320589364991 -1.32682658759746 0.624618918798311 -2.31968762882068 -0.276525030460214 -0.221063744922675 0.818487184056188 1.84384051656617 0.362596111847848 0.838875411971245 2.7983544179291 1.52174153405509 0.879880449454805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
492,sin(0.5x),-0.987935489429726 -0.586787504425795 1.69641057217507 -3.79084885268869 -1.91739647030731 -0.145012693976784 -1.57051142409103 -1.37655417260232 1.62622634878094 -0.430657123924742 0.936264236958763 -0.256277988326004 -0.0196257512117221 2.39078194568511 0.66934321418698 0.918454632207848 1.22819142609833 0.800939083290865 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
492,tanh(x),-0.5276281364063 -3.15910253857407 0.523543869721921 -0.608279501128187 -1.82276404088613 0.596190090953188 -1.72218023795868 1.34562722386326 -0.33425895640179 0.712109555911249 -0.262157207508709 -0.0580102599944421 1.02287844505191 0.690342179530133 1.46118671644466 1.83510966260251 1.41207948953571 2.77426126030444 1.54422717797156 -0.182648552558671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
493,sin(0.5x),-1.97960269967533 -1.27636879054832 -0.970732446737483 -1.72136301890485 -0.064624735158949 0.210172839185962 -2.05208390506666 -1.12149106941691 -1.77988641923632 -0.885168261635828 -0.00457613589226447 0.619103417951634 1.70485321588559 1.45496334095868 2.78836936762563 2.4349127602975 0.383921526696171 1.69366599941645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
493,tanh(x),-1.07105217067323 -2.02730266699971 -1.88299770292517 -1.41131204244659 -1.79804403678468 -0.810791218343423 -1.26051736245664 -0.0224054992101466 -2.52342924190424 0.0312646039870293 -0.63075124186675 0.406839956719344 -0.469233366303811 0.290795863912785 -0.391255760332861 2.69078796176549 0.934509441675787 0.945060382969536 0.271371745075617 0.0503189278337793 1.98220830744271 0.773823467055089 1.09839779253625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
494,sin(0.5x),-1.3315472921347 1.11647192155871 -0.216000470244836 -1.76402278323607 -1.47913272263438 -1.65987522844811 -1.04125552730335 -0.269484204859441 -0.538686156748424 -0.18942545051832 -0.447796941163706 1.00292535686916 0.947166930277038 1.26823134493974 1.46078065901784 1.8061077421107 -0.581418391517272 1.49225598721091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
494,tanh(x),-2.04553147910593 -1.3158515148262 -0.910703306000039 -0.224721736520365 -0.0995997084470603 -0.655355496347154 -3.3825690979636 -2.10934730974801 -0.266270679522907 0.0165739508849027 0.789358790318669 1.22774574665743 0.802603238906998 2.26218481839024 1.3152153859868 0.142431175571302 -0.975806814866708 2.31912526954647 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
495,sin(0.5x),-1.01088931792773 -0.590118053732094 -1.53504777474547 -2.03528480284098 -1.72312111513462 1.24393745695266 1.18148436119844 0.11954392721352 1.09521713129599 -0.321140057461247 2.26282234317835 -0.173162100712552 1.38442638701312 0.987804904850194 0.465032229437829 -0.64027262481048 0.809291623239906 -0.031650213336701 0.984224086057854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
495,tanh(x),-0.986557940426249 -2.03303903581337 -0.00650215966212087 -2.58508788584383 0.864181989207347 -2.34169795528875 -1.10076743272731 -1.80329566209616 -1.02374596518426 -0.81670946215281 1.00438846944333 1.188869553429 1.63084033934685 0.329959145844972 -0.83171340690735 0.568233381059331 -0.202183352102577 -1.40774142480464 1.52595678812465 -0.264560285430316 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
496,sin(0.5x),1.06915160035329 0.403476277761876 0.236624213094674 -2.62997512072213 0.0305735338630372 0.540896054959157 0.666601125002096 -0.516854134276819 0.297476881554391 1.65590415150761 1.99875657332353 1.66361647485707 1.65412726049687 -1.03160320228162 0.984642765416408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
496,tanh(x),-1.8114686624789 -2.08263275645793 -1.10313009574591 -1.50686445492889 -1.2239766433707 -2.09032382211482 0.441343609071047 -0.687344022352446 -0.337226108936797 -0.00759794658548918 -0.0705603364982085 0.890846039997987 0.495688952492678 0.906609995043081 2.32119465651139 1.33892033970235 1.55531208038868 -0.0230121365769461 1.67870364251056 2.00700118753418 1.6898954808206 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
497,sin(0.5x),-0.461716005906373 -2.49029121040294 0.448860518655471 0.0873282121953949 0.866179070084971 -0.523923103537943 0.287375918596952 1.29776672954669 0.94674366928031 -1.82911724324413 -0.198257312545337 0.47649982242386 0.797890997819851 2.41919112724951 0.0488557922920652 1.97318334319487 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
497,tanh(x),-0.382907498936584 -3.0823846178081 -1.38326559695985 -0.737302065827673 -0.0859196310944951 0.468324814974398 0.161066791436653 -1.21266106358007 -0.629504552941666 -0.391577583833859 -0.145164532665716 -1.14187507636641 -0.108268330514426 1.68173974351121 -0.800061253750551 2.02223262290538 1.21059576582491 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
498,sin(0.5x),-0.0983759022696936 -1.39840088344826 -2.5177365601927 -0.299466628323184 -1.42476527907413 -2.85074219419246 -0.880393253588285 -1.16466361378676 -2.19171871081182 0.12023371828635 0.575439348635277 -0.193183505949772 -1.30160650475395 1.7344939657653 1.50319247258989 1.14870518456397 0.181565499559952 1.00785142776844 0.269742308860549 2.77392028961652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
498,tanh(x),-2.37854663338689 0.119683412347395 0.0304601792785488 -2.68865394340588 -3.07618843646312 -1.08193030390927 -0.220495943420651 0.32194402742353 -1.57574163034868 -1.54724723379079 0.39138035475066 -0.102872769543681 1.42982739606465 2.14838466263208 -0.0593205710860903 0.623903341044116 0.563734630220651 -0.745408582199533 -0.0835199674978812 0.710395450683849 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
499,sin(0.5x),-0.2591234223131 -0.253365882548978 0.388408867613546 -1.58500601145837 0.831123591994616 0.99480272144409 2.12933654662432 2.59242612140693 -1.37496566626331 0.388466148926459 0.530073167027246 1.40244164632466 2.43429237230558 -0.137613138624798 0.499007937232022 0.793749105835194 1.1446506269006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
499,tanh(x),-2.58511039964274 -0.325125842571349 0.120438489975399 -0.990212830950008 -1.14560854447558 -0.680043728252695 0.111578794201679 2.31723495504067 1.67552983107085 0.20322669892975 1.40316562629905 2.12267522044178 0.791869214813665 1.1426830713734 1.54517668415259 1.60811046262177 2.29863890371641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
500,sin(0.5x),0.996855720660265 -1.82024651774514 -0.866826326938804 0.521830789795338 -0.393633282966586 -1.81859185535347 -0.10787295420974 -1.82851287043006 -0.681918748786284 2.26729680976453 1.08636634592693 -0.880337112543188 0.245434896253632 0.917915214383425 1.42622285054557 -0.586393974321746 0.772936607711425 2.76408239156938 2.64084529232343 1.51117961773785 0.934160561442383 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
500,tanh(x),0.29814954909149 -0.121728858412681 -3.21691228291377 -1.53766506671314 -0.315194139066687 -2.48724759381164 -1.4900923540025 -0.37980362845716 -0.448780056931552 0.700447228000985 -0.675411002325506 0.0675880410268578 0.189159831017571 0.823737636627232 1.89038470905573 0.514839707067638 -1.06296330469982 0.921851254740317 0.322643661366605 0.648547312089924 1.12613381541024 2.02105772150542 1.38936759044047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
501,sin(0.5x),-0.0788864926382808 -1.43804783499477 -4.41943839355861 -0.652013743005919 -2.07847387425495 -1.98720617337232 -1.72658901344182 -1.52179444008368 -1.62283712417908 -0.0879476911241631 -0.0275839653020406 0.341487768785968 -1.74479777779876 0.481262585159013 0.243766199570894 1.13197035705836 -0.847067904566918 -0.696266075577866 2.68113530700176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
501,tanh(x),-0.341969645025334 -1.58277330559801 -0.218719822871516 -0.119360161132263 -0.218554074175145 -1.90490122008573 -1.04648184837164 -0.794785098981833 0.292421867385003 0.980351469884819 -0.219388014670728 -0.966076251378216 -0.938967513604412 -0.884275196279084 1.72871410915243 1.21837708847314 1.14493678205587 -0.132290352993824 0.446042522054391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
502,sin(0.5x),-2.54951818437412 -2.29883416613799 -1.1661273239934 -0.752808468460497 -0.87792635734943 -1.29628277431941 -1.14865497557677 -0.97859934195794 -0.804286757223236 -1.72193750670128 -2.73745742388519 -1.1696627874401 0.192785440123301 0.406702727705435 1.13445363203693 -0.930582545133738 1.57856743199458 0.491103561791675 0.471551678645356 1.58159451869343 0.409059419973647 1.88291154491171 1.96096038513316 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
502,tanh(x),-1.78310928368699 -1.55777570834932 -1.99470608256098 -0.703189523562074 -1.01725998840871 -0.547811922804573 -0.481721918929872 -2.6118578306453 -0.754362173400794 -0.149439542371972 -0.221376626218632 -0.589375108930722 1.46923008264798 1.42156117249592 -1.63467874252557 0.342683476911169 1.11716495675493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
503,sin(0.5x),0.512432657501568 -0.808615734997125 -1.50515786072892 -1.60115425469952 0.34342333832646 -0.32436772807281 2.05993595142738 -1.04329934833055 -1.24035092705895 1.56650318758679 2.81106792818852 1.31979666066791 2.56314095922089 1.18548265845808 2.4897029261102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
503,tanh(x),-0.932557969388332 -0.374631392136185 -0.840479300829061 -0.439927497495268 -3.10528550253022 -0.984426295434307 0.361363084386352 0.151375902445338 -0.939341997887407 0.984149367598375 -1.61469277317007 1.21622594352987 -1.90045313103249 1.36597366267342 1.06416932897211 3.05088454608439 0.878804024836095 3.3695726613067 0.277376182735504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
