id,type,series,series_length
634,tanh(x),-1.23507045199533 -0.899030243987735 -1.15604337966623 -0.447079354305282 -1.35698789720757 -1.02485469079194 0.47375268920497 -0.0279715009363652 0.292157594416871 -0.234708590081978 1.17835229136492 0.8235162283939 1.8664393938042 1.86156955783733 0.905305162272753 1.00881314769168 1.32045620308464 0.619746329349087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
635,sin(0.5x),-1.0600122320282 -1.08447624999823 -1.07875870423988 -1.08650576277613 -0.266340800899744 -0.536711795769478 -1.19758509860042 -0.659738868706074 -0.162335039753306 -0.138354945572753 0.28076255781743 0.18178819356321 -0.455846789904994 0.349019608428677 0.244424950837381 0.491072249909304 0.879080161021247 0.505974336141131 0.953105310434621 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
635,tanh(x),-0.903418287675304 -0.938034635832006 -0.194678739569162 -2.04611118423631 -0.669662018507922 -0.329015585378097 -0.577291070527046 -1.11384841083519 -0.38088253606113 1.36133011280866 0.0857623682927003 0.961242268335066 0.687797135286568 1.06782385126061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
636,sin(0.5x),-0.0329457485006883 -1.23504338251966 -1.00004167943499 -0.550802585249021 -0.489825075105729 -0.433128970279168 0.354529827097687 -0.46889971197425 0.145013405508938 0.458531891390194 0.632594628611334 0.160843929595141 1.505457897797 0.737833141040112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
636,tanh(x),-1.13389908750551 -1.88147435898356 -0.893361711405497 -1.3352998304179 -0.960437839291794 -1.12908768959613 -0.713663926224569 -0.709353680497551 -0.636352533705518 -0.700554980552016 0.00895960351233677 -0.21509208323507 0.250762788969013 0.655823026658685 0.388486140796148 0.122675750214814 0.728331944465433 0.294888150610397 1.17952589277222 1.11602971653153 1.64022030454526 1.85262060241482 0.760476255303853 0.38410447060971 1.63384048850388 0.718543853389296 0 0 0 0 0 0 0 0 0 0 0 0 0 0,26
637,sin(0.5x),-1.09262660296663 -1.80561537898104 -1.07074055161695 -1.39485478577766 -1.43240241761406 -0.619110183097415 -1.05936848311084 0.915252206199364 0.639358407698223 0.569695557482802 0.398790181758362 1.11725602073748 0.608886508094277 0.947763247453224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
637,tanh(x),-0.530892440917489 -1.12925957958913 -1.00808185409388 -1.30178710938462 -0.423238401479338 -0.668809896420192 -0.0736283330285451 -0.308567905248413 -0.0101192348726671 0.924485735043719 0.220528886767211 0.796912180819937 1.16940314811011 0.458664978314863 0.627332675723454 1.6921306374126 0.821934187260698 1.7200104852939 0.255024044027577 1.08357721638289 0.999641538470495 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
638,sin(0.5x),-1.35033033574855 -1.83099475023384 -0.616824635946824 -1.43665897730237 -1.15163173484104 -0.493870623496211 0.317819726729772 -0.877839695211289 -0.474488934153233 -0.172465266814755 1.23404984775168 1.11766486182086 0.144206220010886 1.09917345734707 0.704231926012492 0.841582973755499 0.737303087868344 0.626613621426166 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
638,tanh(x),0.0602695701418506 -0.560903034205167 -0.652419888312729 -1.00576386726697 -1.07318445582789 -0.609142259188393 -1.56519382687884 -1.23559374482288 -0.0365242389266456 0.151059644157077 -0.376905174047217 0.154018719997644 0.534341322210799 1.46309857261812 0.263253722336642 0.989319983074656 0.293784690444926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
639,sin(0.5x),-0.305768491683346 -0.656721626667303 -0.291472194083971 -0.635433236690042 -0.500395902565311 -0.868194973925587 -1.15555539082658 0.240286714952169 -1.21272024194798 -0.265632966983048 0.14211681105842 0.167669733581219 0.72730781301861 0.290906685848565 0.886061898023555 0.345388842357067 0.483382990791608 1.32476440842052 0.500547097395398 0.612269648683779 0.827331073122584 0.545822784942435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
639,tanh(x),-0.559771220638396 -0.950118314641651 -1.21900350013321 -1.47975089541149 -1.15690101472847 -1.46732770270937 -1.0029868846415 -1.1614395171194 -0.648725025672204 -0.552070980722771 -0.796722007177642 -0.48190459475451 0.0563368958787245 0.413971065333342 0.183792029508927 0.562381416580713 0.881709044876898 1.24318406629129 0.629598363094168 0.394967104419263 0.858985711184464 1.1424708873387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
640,sin(0.5x),-0.885335776349366 -1.25761377478781 -1.27932366174433 -0.290987791339421 -0.578424080271551 -0.780008745008231 -0.894023950997793 -0.161770632479758 -1.52146980906927 0.0428251086629401 -0.492169406235728 -1.06033430879904 -1.56119513529425 0.921913678324827 0.413239621065181 0.521917627124261 1.30429658573576 1.40125421576669 1.03155884930175 0.230339147824649 0.316456003254845 1.30192146747101 1.2992621569412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
640,tanh(x),-0.981791790662196 -0.450999198682027 -0.743083501487002 -0.53358399896247 -0.770786106954395 -0.423793815546214 -0.965659576460554 -0.973260038413963 -0.354822770244205 -1.0231420931657 -2.41231752551506 0.114258634251207 0.40344664329816 0.302757342585499 1.31571980444364 1.35149603532751 0.948725493092261 1.09828686164879 1.01616311554889 -0.0519413371986175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
641,sin(0.5x),-1.02076726392087 -0.907035685177718 -1.05707966584111 -0.372669526378102 -0.605257362001746 0.300006718428337 1.10665358172894 0.744154870166293 1.41759673534563 0.600729029709846 0.688738844686122 1.05760087771964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
641,tanh(x),-1.19514763344318 -1.24669277284461 0.0152226895595178 -1.4686509666862 -0.706152038676245 -0.901060876997403 -0.659485017196749 -0.768516407048164 0.0815497492416094 0.0579722852970615 0.483133863262829 0.950101224250832 0.491542272957604 1.09236745386857 0.659900145430938 0.523562056115982 1.43478025721296 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
642,sin(0.5x),-0.637323725915301 -0.996090768578804 -0.0779555241651574 -1.66346906666868 -0.972567489974245 -1.11681427588454 -1.25670224608391 -0.84349625953584 0.120128210182088 -0.728286955954491 -0.792718782173533 0.891647917196519 0.0587940888128108 0.895117174926303 1.28164346811306 1.036694830019 0.881389293722665 1.13640899359419 0.603426064003921 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
642,tanh(x),-0.70269045815107 -0.122587764153011 -1.16306413172819 -1.22493100482372 -0.980429460619224 0.173386615957235 -0.563329343131929 1.31027214762992 0.684181756237688 1.30600981956055 1.64316340959267 0.867527678970157 0.14593579516526 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
643,sin(0.5x),0.217825916626936 -0.391853628745394 -1.76222178934591 -1.49087199649906 -1.23555807203353 -0.482496195766468 -0.993538558734939 -0.0520454007392713 0.754793591426436 1.19232118712145 0.852685152233086 0.912978724766573 0.743029355771845 1.43085778840388 0.941960168193522 0.719760113517953 1.81912844956655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
643,tanh(x),-1.46622434107104 -0.96288115304652 -2.15090333971278 -0.856805072792575 -1.12665802455523 -0.605816034836039 -0.607666475222544 -0.610154951216088 -0.771445159014782 0.193773145552939 0.238671727519892 0.369684338319312 0.587039667816919 1.26158607879906 0.565630537884429 0.716794759510966 0.633370587352674 0.951843158985539 0.673147575392472 1.52287668367359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
644,sin(0.5x),-1.12317910773344 -1.79558625262735 -1.16681731390576 -1.25478002883648 -0.683778203274841 -0.845369943259808 -1.40468190225827 -0.21461737264503 -0.465559807273984 1.05676972530179 0.840574658262695 1.31907479924722 1.26598162821649 0.292826513589578 1.12173592644551 -0.373687626602441 1.04313156875364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
644,tanh(x),-1.60892617080981 -1.41335614990801 -0.0881919664515857 -1.27827332564533 -0.650426580144624 -1.20976734073774 -1.89653060284224 -0.548437424508687 -0.809482025925392 -1.60760246289096 -1.87766643346949 -0.225952755654937 0.567541827688409 1.61993951985142 1.09725181839805 0.285912161473483 1.30269389566572 1.28320675203503 1.27795586692955 1.02812853254194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
645,sin(0.5x),-1.00242317749116 -0.277300884174532 -0.250225537919233 -0.579858821732767 -1.91114304769155 -1.72185370181208 -0.703583234498936 0.239637904182002 -0.534530970536002 -0.261633235252927 0.888890246873851 0.3129297710633 0.140695639885455 0.0287288560977599 1.25213574602735 0.746964946010495 0.79062530657522 0.696158009888968 1.72755388804788 1.57634042716033 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
645,tanh(x),-0.875467836268335 -1.18268888209904 -0.872397884969002 -1.22045654196305 -0.894080203086888 -0.78685509306825 -1.06096575428126 0.167620571072162 0.349585018873393 0.451943597000907 0.879839405772804 0.834569464041874 0.237169131387174 0.49698306052156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
646,sin(0.5x),-0.22704439142274 -1.18110827075083 -0.390571398854895 -0.617619279386174 -1.23126764289958 -1.16658881032075 -0.721076690195608 -2.07504329570255 -0.909892198302226 -1.17800667353422 -0.214962980018738 -0.0731474826933459 0.276995173602415 0.716389576763634 0.428272433896434 1.1190345755824 0.825824860363857 0.119471801918385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
646,tanh(x),-1.59165178279113 -1.66160276325581 -1.02777642544425 -0.0279712844475215 -0.46647699640648 -1.14425474129644 -1.41514006217286 -1.45356418974547 -0.404309480098602 -1.2916118682256 -1.05909510598834 0.145103929640618 -0.199405955314677 -0.865732092529704 -0.0876279236827809 -0.206785655775103 0.110038287754528 0.392695759763995 0.470897454930767 1.1297637184332 0.345848652790256 1.03644634996672 1.18334340059127 0.898145974062856 0.401409044790235 1.54798873646153 1.60803126525506 0 0 0 0 0 0 0 0 0 0 0 0 0,27
647,sin(0.5x),-0.697228957784375 -0.303806197388633 -0.79025394890774 -0.737776679309874 -0.599109218659757 -1.56703162142018 -1.11485937255404 -1.45353737141803 -0.811286848248884 -0.382180781767849 -0.838506482717827 -0.328558997573006 0.0104638225765672 0.318176252272104 0.180156453210658 0.621867133803669 1.58780274349248 0.971495037846176 1.34084166633411 0.823273597860283 0.492285356392887 0.160364479498063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
647,tanh(x),-0.784491415415222 -1.3676468313098 -1.89351350094303 -0.260676525197547 -1.38883939257012 -1.71735676105643 -0.806656448056189 -0.783162815422306 0.0154065633314168 -0.245175776007797 0.74433810717204 1.44689359760512 0.752470537537979 0.636423848841492 1.26421530734545 0.726000984504321 0.214981422263386 0.173617442373754 0.732405358091722 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
648,sin(0.5x),-0.984284455014401 -1.14526594130366 -0.247228211245011 -1.12277745612201 0.410531783361307 0.457007391903646 0.367267094098482 -0.847414889702801 -1.16282901997793 0.0102953517045777 1.47436639621576 1.20063735271503 1.51875501530913 1.35902399913172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
648,tanh(x),-1.40785573291057 -0.98673080809882 -1.02866773350421 -0.412302872126605 -1.29083466034415 -0.550579635810923 -0.564216403317437 -0.446550019675131 -0.0846338112187474 1.00627611260308 0.488280992716413 0.958338078288409 1.04737791100462 0.272168922624574 1.40551756385007 0.109640880254684 1.50072238525455 1.14262339618586 0.727627767095371 1.17576629938073 0.505679490569278 1.24305973095672 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
649,sin(0.5x),-0.479381004858143 -1.20208934070143 -0.916732214739602 -0.667482817211746 -2.00452124515301 -0.535530993254679 -0.0601981698814311 -0.209708816980009 -0.504774308302142 -0.190058715068072 0.844396577159251 1.44473680661138 0.793437056642744 1.30247836259233 0.6309547673119 1.66999548511384 0.631113463032341 1.39248752725332 0.352894948406541 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
649,tanh(x),-0.804898884834858 -0.174361905315595 -1.12145810319437 -0.135467270923121 -1.45096386245393 -0.914234341717954 -0.679052011691211 -0.966207376151379 -0.229791516562921 -1.18720599611986 -0.516097753985658 1.03434533690271 0.369064088194158 1.02615038578042 0.0422387910834213 1.09814297872129 1.39548104220769 1.12084779810486 0.903800096496853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
650,sin(0.5x),-2.04445306141922 -1.44144691862679 -1.16274022468273 -1.16591967615528 -0.404319730188268 -0.077222147777892 0.129532702050539 -0.012410618795098 0.134955123546289 0.386334471319874 0.445328374651985 0.686769368678466 1.29998154229305 1.1575520600026 0.871718309163258 1.34558616302855 0.635490800663265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
650,tanh(x),-0.705155653607526 -1.28815430340863 -1.17040637359851 -0.389484899209444 -1.01298312992705 -1.10701799533122 -1.08919079628046 -1.22635562810494 -0.238886076956225 -1.02768083067418 -0.863256418122668 -0.200863949434563 -0.0703374517476517 0.982546565366463 0.414383210092294 1.13306773156139 1.37962251664711 1.22729739437302 1.57368880000343 0.710406247370278 0.98105191095344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
651,sin(0.5x),-0.499011501739112 -0.28021056472649 0.423539101137678 -1.83175031511751 -1.05774004875444 -1.10767463832847 -0.758031191618588 -0.817609683852038 0.206547104757487 -1.09527305415775 0.429267104209008 0.709663273990882 0.379621397601838 0.488028067144668 -0.243829884628174 1.20223730498319 0.5752708322822 0.455720192295932 0.366914405745647 1.51706384776372 1.04045508625706 1.31732807160973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
651,tanh(x),-0.454639082287314 -1.40431228120288 -1.75336684613165 -0.7028525604282 -0.830730047613812 -0.70290565229364 -1.44636765923807 -0.319800033758887 0.385745299546596 1.00896093192274 1.30466477380252 0.295769313363647 1.07644074325078 1.25229012015739 1.84603086471686 1.56004118124496 0.667232409204275 -0.794243762159816 1.22451415689185 1.17203099167373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
652,sin(0.5x),-1.14429572346267 -0.32116978194793 -0.825465805155503 -0.00375840729614929 -0.931685681206206 -0.582398745577767 -0.781338079265254 -0.321774613474489 -0.84797912751618 -0.272922420745085 0.69561713923227 0.859438966358894 0.487732488416195 0.773821617375337 1.21108699668438 0.906350397469377 0.207070850513685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
652,tanh(x),-0.105681743528567 -0.0600929972092906 -1.46273432803672 -1.70549175131292 -1.04570266956313 -0.324225161052767 -1.11572629513145 -0.885620036404448 0.0977283452937417 0.116312553080244 0.970152362085373 2.16656490259928 1.31167114137661 1.5130427865886 0.890818987131415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
653,sin(0.5x),-0.686929814944384 -0.931139173144519 -2.12180571389155 -1.64569052646815 -0.887888338245626 -0.603467881933259 -0.390052200532169 -0.564408194806585 -1.35353107546426 -0.790963153697215 -0.234696288085076 -0.710578504329553 0.17004561873537 -0.245156537114465 0.169654118805303 0.864842738150504 0.701405910346991 0.523823820179287 0.250052936375748 1.06204408397595 1.72904818444752 0.686846047120818 1.97862703158017 0.875598226713854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
653,tanh(x),-0.119942337099653 -1.2275096328336 -1.42499257205797 -0.528059760265052 -0.331739488882257 -0.711020240321149 -0.738773068902825 0.271493865701544 0.227025615443198 0.699465931787096 -0.206365539250807 0.0406957104750032 0.36415503388161 1.4868209984307 1.57645087537933 0.793532704238379 1.49904401385256 1.01832987148671 0.46438899956459 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
654,sin(0.5x),-0.257082121268512 -0.581089006538671 -1.09976529634906 -1.56452776826667 -1.19861466394334 -0.947053078737675 -0.65740047355818 -0.393405006952846 -0.135315834688293 0.284583810579829 -0.48624217509762 -0.10624914476444 -0.733896737571547 0.133038260824022 -1.01083228610482 0.916631659462612 0.536405015513382 0.81488036485831 1.10398158765819 1.28416582540242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
654,tanh(x),-1.25420232172239 -1.11095196234067 -1.48106596749905 -0.824411906154363 -1.26130417020153 -1.42584861587893 -1.34952301060624 0.130547065728292 0.23434546056701 0.0679641410915615 1.13919034139787 0.519231667137502 0.607021861903625 1.67114984187226 1.14832538809368 1.02400912110712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
655,sin(0.5x),-1.05607408466327 -0.588597617697001 -1.32744271740859 -1.06727454275527 -2.22388233545082 -1.75846516765818 -0.174890047207026 -0.854170671899746 -0.880330068128774 0.13808812033663 -0.239777556591335 -0.187948105454708 -0.212772716194298 0.547568951995966 -0.67873385926034 0.918581747961252 1.65063374251041 0.465577593914655 1.56341516402695 1.31530247629046 0.58638347656113 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
655,tanh(x),-0.824292771500697 -0.593593679191668 -0.481064956458943 -1.61484567940274 -1.08309316544756 -0.915497354716557 -0.117601176917969 -1.27714853607505 -2.28259735259717 -0.465737809846832 -1.17832453500775 -0.000516938063865935 1.30065078629445 0.787837407672197 0.904645681148585 1.02678613309047 0.818689243458689 1.50757722158742 1.28292102646697 1.23989845480071 0.803304650886917 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
656,sin(0.5x),-0.474950864639664 -0.682483633506347 -1.14125356534184 -1.32734193604612 -0.736023154959023 -1.8897627568239 -0.436885048351377 -0.429638304868505 -1.18119649491393 -0.262498820931796 -0.433082422477066 -1.1175820143137 -0.27578470384684 -0.00586317517812285 0.398769069828069 1.63392701613737 0.489099178214802 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
656,tanh(x),-0.407752727505837 -0.450180064172128 -0.113725682277712 -1.61579127083288 -1.53271271086952 -0.0972339797205819 0.841309065141725 0.648114546169324 0.461689990153538 -0.144754381373439 1.59975080843969 1.35332102654933 0.368623576954602 0.890250829981051 1.12466329549811 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
657,sin(0.5x),-1.05939633494436 -0.568955890582078 -1.52513300329599 -0.324028850049757 0.0959819973093295 0.588122348318194 0.120848597452017 0.129040483177715 -0.387582241868689 -0.0196875918915657 0.274892587537795 2.12286819066256 0.97539893800402 1.04070483036365 0.759913460624447 0.5863966476478 0.777167945977832 1.37508387288946 0.0369130415633592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
657,tanh(x),-0.531383849527865 -0.985296369312582 -0.617235674685993 -1.2452931733666 -0.946334491367674 -0.627749363396119 -1.13154684405188 -0.997256067962315 -1.39838984287378 -2.01673874987699 -0.174491854794814 0.609757236199442 0.852268732494479 -0.0273427077619688 1.14534550628042 0.41415768713535 0.991085644702025 1.23693251417714 1.21585313956336 1.40072371810789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
658,sin(0.5x),-1.53356120934147 -0.713139433043618 -0.384118141168412 -0.877964332833862 -1.11235841979064 -0.850853406323087 -0.669218607934126 -1.52022503994283 -1.39075416103653 -0.075570571031529 0.433601329535982 -0.288487790084612 0.68515014826985 0.2316838022316 0.392704101375122 0.908713354488889 -0.0411131720348745 1.11825761365728 0.362892076709505 0.841615557791893 0.88834952788476 0.857413569594071 0.831024793954803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
658,tanh(x),-0.746303570351198 -0.390719744461918 -0.521691318601928 -1.97202088168928 -0.467687164902163 -0.935400164599048 -0.935614094504354 0.0639851121980516 -0.326985289818408 0.691970135612847 1.03406370793573 1.65905447974077 1.17755308485319 0.602788282291757 1.01154280796268 1.47371001210443 0.831249668642999 1.61886181578973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
